"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2011年7月5日","213.19","208.76","214.45","208.73","3.59M","1.77%"
"2011年7月1日","209.49","205.55","210.27","203.61","4.01M","2.45%"
"2011年6月30日","204.49","200.78","205.20","200.50","4.45M","0.15%"
"2011年6月29日","204.18","202.67","206.25","201.03","4.61M","0.90%"
"2011年6月28日","202.35","201.92","202.88","200.60","3.83M","0.55%"
"2011年6月27日","201.25","194.50","202.58","194.03","6.10M","4.52%"
"2011年6月24日","192.55","193.88","194.92","191.35","3.62M","-0.83%"
"2011年6月23日","194.16","189.50","194.46","188.30","4.62M","1.32%"
"2011年6月22日","191.63","193.96","195.20","191.32","3.13M","-1.34%"
"2011年6月21日","194.23","188.30","195.00","187.12","4.18M","3.47%"
"2011年6月20日","187.72","185.96","188.85","185.57","2.83M","0.72%"
"2011年6月17日","186.37","186.51","187.39","184.64","6.33M","1.48%"
"2011年6月16日","183.65","185.74","187.00","181.59","6.03M","-1.25%"
"2011年6月15日","185.98","188.04","192.45","185.30","6.32M","-2.10%"
"2011年6月14日","189.96","188.99","190.72","187.07","3.96M","1.97%"
"2011年6月13日","186.29","186.81","189.31","184.86","3.87M","-0.13%"
"2011年6月10日","186.53","189.25","190.77","186.28","3.76M","-1.66%"
"2011年6月9日","189.68","189.74","191.76","185.71","4.19M","0.87%"
"2011年6月8日","188.05","187.45","189.81","186.32","3.72M","0.27%"
"2011年6月7日","187.55","185.72","190.63","185.52","4.87M","1.00%"
"2011年6月6日","185.69","188.01","189.85","185.18","3.71M","-1.40%"
"2011年6月3日","188.32","191.23","193.21","187.62","4.98M","-2.75%"
"2011年6月2日","193.65","192.28","194.44","190.56","3.05M","0.65%"
"2011年6月1日","192.40","196.06","197.26","192.05","3.45M","-2.18%"
"2011年5月31日","196.69","195.94","198.44","195.03","3.41M","1.32%"
"2011年5月27日","194.13","194.76","196.12","193.50","2.35M","-0.45%"
"2011年5月26日","195.00","191.24","196.45","190.88","4.08M","1.43%"
"2011年5月25日","192.26","193.57","194.35","191.14","4.66M","-0.52%"
"2011年5月24日","193.27","197.00","197.00","193.00","2.97M","-1.50%"
"2011年5月23日","196.22","195.56","197.29","192.02","4.23M","-1.22%"
"2011年5月20日","198.65","197.95","199.80","197.24","3.38M","-0.08%"
"2011年5月19日","198.81","198.33","199.95","197.55","3.70M","0.87%"
"2011年5月18日","197.09","194.13","198.28","193.25","4.96M","1.17%"
"2011年5月17日","194.81","191.82","195.98","191.76","7.08M","1.19%"
"2011年5月16日","192.51","200.54","200.90","191.37","9.39M","-4.96%"
"2011年5月13日","202.56","205.70","206.39","202.36","4.13M","-1.70%"
"2011年5月12日","206.07","204.22","206.19","200.62","4.82M","0.83%"
"2011年5月11日","204.38","203.12","205.50","202.25","4.81M","0.22%"
"2011年5月10日","203.94","201.94","205.29","201.56","5.89M","1.56%"
