"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2012年5月17日","197.89","199.67","200.79","197.64","5.63M","-0.92%"
"2012年5月16日","199.73","199.42","201.35","198.18","5.00M","0.35%"
"2012年5月15日","199.04","199.44","201.47","198.76","2.99M","-0.20%"
"2012年5月14日","199.44","199.92","200.71","198.56","3.03M","-0.86%"
"2012年5月11日","201.17","199.96","202.12","199.95","2.39M","0.28%"
"2012年5月10日","200.60","201.00","203.25","200.02","3.83M","-0.31%"
"2012年5月9日","201.23","199.99","203.00","199.06","3.74M","-0.12%"
"2012年5月8日","201.48","202.44","203.06","199.72","3.88M","-1.11%"
"2012年5月7日","203.75","203.96","204.77","202.90","3.38M","-0.60%"
"2012年5月4日","204.99","206.47","207.11","204.40","4.02M","-1.09%"
"2012年5月3日","207.24","208.27","208.92","206.55","2.83M","-0.39%"
"2012年5月2日","208.06","206.97","208.27","206.91","2.36M","0.03%"
"2012年5月1日","208.00","207.18","208.93","206.71","2.72M","0.44%"
"2012年4月30日","207.08","206.71","207.96","206.32","2.77M","0.13%"
"2012年4月27日","206.81","206.47","208.17","205.91","3.31M","0.60%"
"2012年4月26日","205.58","203.40","206.21","203.40","3.30M","0.99%"
"2012年4月25日","203.57","202.02","203.69","201.80","4.00M","1.79%"
"2012年4月24日","200.00","199.06","202.48","198.87","5.63M","0.69%"
"2012年4月23日","198.62","197.89","199.10","196.79","3.62M","-0.49%"
"2012年4月20日","199.60","199.83","200.12","199.09","4.76M","0.05%"
"2012年4月19日","199.51","200.03","201.26","197.52","5.76M","-0.31%"
"2012年4月18日","200.13","202.43","204.07","200.00","10.16M","-3.53%"
"2012年4月17日","207.45","204.57","207.64","204.15","6.07M","2.33%"
"2012年4月16日","202.72","204.74","205.97","202.72","3.83M","-0.04%"
"2012年4月13日","202.80","204.32","204.65","202.80","3.77M","-1.23%"
"2012年4月12日","205.32","202.80","205.56","202.64","2.93M","1.35%"
"2012年4月11日","202.58","203.99","204.32","202.46","3.37M","0.12%"
"2012年4月10日","202.33","204.94","205.74","202.17","4.13M","-1.27%"
"2012年4月9日","204.94","204.40","206.17","203.37","3.33M","-0.26%"
"2012年4月5日","205.47","205.15","205.68","204.46","3.81M","-0.28%"
"2012年4月4日","206.05","206.22","206.98","205.19","4.40M","-1.65%"
"2012年4月3日","209.50","209.31","210.69","208.54","4.09M","0.01%"
"2012年4月2日","209.47","208.96","209.69","208.09","3.39M","0.39%"
"2012年3月30日","208.65","208.74","209.12","208.01","3.22M","0.18%"
"2012年3月29日","208.27","206.09","208.50","206.02","3.40M","0.47%"
"2012年3月28日","207.29","207.44","208.69","206.27","3.27M","0.05%"
"2012年3月27日","207.18","208.46","208.66","207.00","2.71M","-0.28%"
"2012年3月26日","207.77","206.45","207.92","206.32","3.42M","1.11%"
"2012年3月23日","205.48","205.89","205.96","204.56","3.04M","-0.00%"
"2012年3月22日","205.49","204.00","205.99","203.96","3.31M","0.39%"
"2012年3月21日","204.69","204.32","205.77","204.30","3.33M","0.22%"
"2012年3月20日","204.25","204.74","205.00","203.70","3.70M","-0.71%"
"2012年3月19日","205.72","205.71","206.53","204.50","3.76M","-0.14%"
"2012年3月16日","206.01","207.03","207.52","206.01","9.64M","0.00%"
"2012年3月15日","206.00","204.94","206.18","204.74","3.62M","0.63%"
"2012年3月14日","204.72","203.78","205.15","203.64","4.60M","0.46%"
"2012年3月13日","203.78","201.72","203.90","201.61","4.86M","1.38%"
"2012年3月12日","201.00","200.93","201.57","200.23","3.12M","0.19%"
"2012年3月9日","200.62","199.98","201.10","199.72","3.18M","0.41%"
"2012年3月8日","199.81","199.24","199.99","198.65","3.15M","1.03%"
"2012年3月7日","197.77","198.09","198.57","197.31","3.35M","0.26%"
"2012年3月6日","197.26","199.14","199.64","196.81","5.22M","-1.69%"
"2012年3月5日","200.66","198.36","201.19","198.30","6.94M","0.93%"
"2012年3月2日","198.81","197.10","198.89","197.06","3.73M","0.65%"
"2012年3月1日","197.53","197.23","198.47","196.93","3.56M","0.41%"
"2012年2月29日","196.73","197.86","199.17","196.45","5.12M","-0.63%"
"2012年2月28日","197.98","197.75","198.96","197.43","3.17M","0.23%"
"2012年2月27日","197.53","196.78","198.71","196.10","3.76M","-0.12%"
"2012年2月24日","197.76","198.38","198.56","196.61","3.35M","0.08%"
"2012年2月23日","197.61","193.87","199.23","193.28","8.03M","1.93%"
"2012年2月22日","193.87","193.03","194.74","192.75","3.28M","0.25%"
"2012年2月21日","193.39","193.73","194.24","192.46","3.29M","-0.02%"
"2012年2月17日","193.42","193.71","193.86","192.30","3.75M","0.21%"
"2012年2月16日","193.02","192.61","193.25","192.00","3.53M","0.40%"
"2012年2月15日","192.25","192.31","193.44","191.26","4.02M","0.02%"
"2012年2月14日","192.22","191.76","192.60","190.83","3.40M","-0.21%"
"2012年2月13日","192.62","193.31","193.69","191.74","2.46M","0.10%"
"2012年2月10日","192.42","191.76","192.43","191.28","3.39M","-0.37%"
"2012年2月9日","193.13","193.03","194.46","192.55","3.88M","0.09%"
"2012年2月8日","192.95","192.78","193.58","191.73","3.80M","-0.21%"
"2012年2月7日","193.35","192.45","194.14","191.97","3.43M","0.27%"
"2012年2月6日","192.82","192.48","193.76","192.00","3.64M","-0.42%"
"2012年2月3日","193.64","192.93","194.13","192.54","4.52M","1.10%"
"2012年2月2日","191.53","192.72","193.33","191.33","3.91M","-0.57%"
"2012年2月1日","192.62","193.21","194.81","192.41","5.09M","0.01%"
"2012年1月31日","192.60","193.09","193.10","191.00","4.83M","0.05%"
"2012年1月30日","192.50","189.39","192.73","188.22","4.36M","1.07%"
"2012年1月27日","190.46","190.01","191.77","189.81","3.36M","-0.27%"
"2012年1月26日","190.98","191.79","192.79","190.47","4.00M","-0.39%"
"2012年1月25日","191.73","191.33","192.24","189.61","4.36M","-0.10%"
"2012年1月24日","191.93","188.63","192.31","188.52","5.35M","1.03%"
"2012年1月23日","189.98","187.91","190.52","187.67","5.75M","0.77%"
"2012年1月20日","188.52","185.77","188.97","184.75","12.85M","4.43%"
"2012年1月19日","180.52","181.79","182.36","180.35","8.58M","-0.30%"
"2012年1月18日","181.07","179.83","181.60","179.50","4.60M","0.59%"
"2012年1月17日","180.00","180.36","182.00","179.32","6.00M","0.47%"
"2012年1月13日","179.16","179.48","179.61","177.35","5.28M","-0.77%"
"2012年1月12日","180.55","181.86","181.91","178.38","6.88M","-0.97%"
"2012年1月11日","182.32","180.73","182.81","180.50","4.11M","0.56%"
"2012年1月10日","181.31","183.23","183.72","181.20","5.16M","-0.15%"
"2012年1月9日","181.59","182.20","182.27","180.27","5.20M","-0.52%"
"2012年1月6日","182.54","184.39","184.48","182.31","4.90M","-1.15%"
"2012年1月5日","184.66","184.81","185.03","183.10","4.46M","-0.47%"
"2012年1月4日","185.54","185.57","186.33","184.94","4.35M","-0.41%"
"2012年1月3日","186.30","186.73","188.71","186.00","5.65M","1.32%"
"2011年12月30日","183.88","186.33","186.48","183.85","3.53M","-1.24%"
"2011年12月29日","186.18","184.07","186.23","184.01","2.94M","1.19%"
"2011年12月28日","183.99","185.19","185.40","183.34","2.87M","-0.52%"
"2011年12月27日","184.95","184.97","185.85","184.39","2.78M","0.11%"
"2011年12月23日","184.75","183.11","184.85","181.89","3.05M","1.49%"
"2011年12月22日","182.04","182.71","182.80","181.00","5.05M","0.31%"
"2011年12月21日","181.47","183.22","183.50","179.04","9.28M","-3.08%"
"2011年12月20日","187.24","185.50","187.33","184.75","4.74M","2.38%"
"2011年12月19日","182.89","184.51","184.69","182.25","5.04M","-0.37%"
"2011年12月16日","183.57","188.01","188.01","181.91","11.85M","-2.09%"
"2011年12月15日","187.48","190.48","191.20","186.89","4.48M","-0.66%"
"2011年12月14日","188.72","189.84","190.28","188.00","5.06M","-1.27%"
"2011年12月13日","191.15","193.46","194.30","190.64","5.01M","-0.54%"
"2011年12月12日","192.18","193.64","193.90","191.22","3.80M","-1.22%"
"2011年12月9日","194.56","192.91","194.87","192.40","4.85M","1.56%"
"2011年12月8日","191.58","192.48","193.80","191.07","4.37M","-1.27%"
"2011年12月7日","194.05","191.99","194.90","191.28","5.08M","0.58%"
"2011年12月6日","192.94","190.65","193.53","190.32","4.15M","1.10%"
"2011年12月5日","190.84","191.18","193.61","190.38","5.70M","0.62%"
"2011年12月2日","189.66","189.92","191.33","189.45","4.96M","0.11%"
"2011年12月1日","189.45","187.01","189.99","186.77","4.86M","0.77%"
"2011年11月30日","188.00","184.57","188.35","184.21","7.84M","3.90%"
"2011年11月29日","180.94","182.02","183.31","180.84","3.66M","-0.70%"
"2011年11月28日","182.21","182.71","182.93","180.67","4.52M","2.91%"
"2011年11月25日","177.06","178.01","179.56","177.06","2.23M","-0.50%"
"2011年11月23日","177.95","180.67","181.49","177.52","4.80M","-1.85%"
"2011年11月22日","181.31","182.22","182.98","180.29","4.18M","-0.09%"
"2011年11月21日","181.48","183.37","183.96","180.00","5.15M","-2.03%"
"2011年11月18日","185.24","186.71","186.97","184.66","4.44M","-0.26%"
"2011年11月17日","185.73","186.81","188.83","183.39","5.84M","-0.48%"
"2011年11月16日","186.62","187.82","189.90","186.30","4.62M","-1.13%"
"2011年11月15日","188.75","187.49","189.97","185.64","4.59M","0.75%"
"2011年11月14日","187.35","189.17","189.84","186.85","6.05M","-0.02%"
"2011年11月11日","187.38","185.27","187.83","185.14","3.67M","2.20%"
"2011年11月10日","183.35","183.58","184.77","181.87","3.88M","0.61%"
"2011年11月9日","182.24","184.20","185.24","181.16","5.50M","-2.68%"
"2011年11月8日","187.25","187.48","187.88","185.51","4.33M","-0.04%"
"2011年11月7日","187.32","186.22","187.73","184.75","3.53M","0.50%"
"2011年11月4日","186.38","186.27","187.14","184.74","3.24M","-0.49%"
"2011年11月3日","187.30","185.13","187.78","184.02","4.95M","1.84%"
"2011年11月2日","183.92","184.00","185.25","183.03","4.14M","1.42%"
"2011年11月1日","181.35","181.55","183.26","180.74","5.88M","-1.78%"
"2011年10月31日","184.63","185.59","186.91","184.63","4.71M","-1.50%"
"2011年10月28日","187.45","185.57","188.07","185.28","5.01M","0.84%"
"2011年10月27日","185.88","184.99","187.00","183.18","6.86M","2.15%"
"2011年10月26日","181.97","181.74","182.28","179.03","5.39M","0.89%"
"2011年10月25日","180.36","181.66","182.97","180.01","5.37M","-1.04%"
"2011年10月24日","182.25","181.51","183.39","180.62","5.89M","0.34%"
"2011年10月21日","181.63","179.11","181.67","178.75","8.06M","2.47%"
"2011年10月20日","177.25","178.13","179.24","176.17","7.51M","-0.08%"
"2011年10月19日","177.39","179.68","179.81","177.01","6.71M","-0.84%"
"2011年10月18日","178.90","178.00","179.38","176.25","15.73M","-4.12%"
"2011年10月17日","186.59","189.71","190.16","185.90","8.79M","-2.07%"
"2011年10月14日","190.53","188.19","190.53","187.73","5.37M","1.99%"
"2011年10月13日","186.82","184.97","187.50","184.50","4.40M","0.38%"
"2011年10月12日","186.12","186.08","188.00","185.65","5.34M","0.61%"
"2011年10月11日","185.00","184.59","186.00","184.11","5.33M","-0.87%"
"2011年10月10日","186.62","183.00","186.63","182.90","5.79M","2.32%"
"2011年10月7日","182.39","182.32","183.72","181.64","6.84M","0.39%"
"2011年10月6日","181.69","176.81","181.99","175.66","7.18M","2.74%"
"2011年10月5日","176.85","174.57","177.30","172.68","5.85M","1.21%"
"2011年10月4日","174.74","171.54","175.07","168.88","9.18M","0.84%"
"2011年10月3日","173.29","174.36","177.92","173.04","9.04M","-0.90%"
"2011年9月30日","174.87","176.01","178.27","174.75","7.85M","-2.40%"
"2011年9月29日","179.17","179.69","180.91","175.53","6.94M","0.91%"
"2011年9月28日","177.55","177.97","180.75","177.08","7.73M","-0.09%"
"2011年9月27日","177.71","176.82","179.62","176.43","7.64M","1.83%"
"2011年9月26日","174.51","170.96","174.70","169.86","6.75M","3.05%"
"2011年9月23日","169.34","166.99","169.54","165.76","5.59M","0.43%"
"2011年9月22日","168.62","168.33","169.97","166.50","8.20M","-2.54%"
"2011年9月21日","173.02","175.00","177.67","172.62","7.04M","-0.97%"
"2011年9月20日","174.72","173.57","177.43","172.70","6.21M","0.92%"
"2011年9月19日","173.13","169.50","173.87","169.43","4.76M","0.08%"
"2011年9月16日","172.99","171.33","172.99","169.74","11.05M","1.70%"
"2011年9月15日","170.09","168.64","170.16","167.23","5.46M","1.70%"
"2011年9月14日","167.24","164.01","169.66","161.99","6.98M","2.33%"
"2011年9月13日","163.43","163.64","163.92","161.54","4.72M","0.62%"
"2011年9月12日","162.42","160.04","162.44","158.76","5.25M","0.65%"
"2011年9月9日","161.37","164.57","165.19","160.81","6.74M","-2.35%"
"2011年9月8日","165.25","167.00","169.58","165.10","6.03M","-1.23%"
"2011年9月7日","167.31","167.28","167.90","166.16","6.80M","1.33%"
"2011年9月6日","165.11","163.06","165.55","162.20","5.76M","-1.12%"
"2011年9月2日","166.98","167.69","168.93","166.00","4.98M","-1.97%"
"2011年9月1日","170.33","172.71","173.68","170.12","5.46M","-0.92%"
"2011年8月31日","171.91","173.29","173.72","170.71","6.07M","-0.35%"
"2011年8月30日","172.51","172.06","173.51","170.88","4.48M","-0.06%"
"2011年8月29日","172.62","170.58","172.72","170.36","5.29M","2.06%"
"2011年8月26日","169.14","164.85","169.33","163.28","6.44M","2.15%"
"2011年8月25日","165.58","167.52","168.53","164.85","6.76M","-0.71%"
"2011年8月24日","166.76","164.13","166.83","163.35","6.43M","1.48%"
"2011年8月23日","164.32","160.65","164.59","159.53","6.92M","3.36%"
"2011年8月22日","158.98","161.35","161.68","157.62","7.25M","0.91%"
"2011年8月19日","157.54","162.17","163.94","157.13","14.07M","-3.84%"
"2011年8月18日","163.83","166.32","166.46","160.16","15.08M","-4.46%"
"2011年8月17日","171.48","171.57","172.99","169.89","5.13M","0.14%"
"2011年8月16日","171.24","172.19","172.19","169.00","5.59M","-1.01%"
"2011年8月15日","172.99","171.32","174.00","170.39","7.65M","2.85%"
"2011年8月12日","168.20","168.50","169.38","165.83","5.19M","0.88%"
"2011年8月11日","166.73","164.10","168.77","162.94","9.18M","2.58%"
"2011年8月10日","162.54","168.18","169.23","161.85","13.99M","-4.73%"
"2011年8月9日","170.61","167.46","171.05","162.00","12.52M","2.64%"
"2011年8月8日","166.22","168.83","172.61","166.00","15.81M","-3.91%"
"2011年8月5日","172.98","172.10","174.22","166.52","11.87M","0.87%"
"2011年8月4日","171.48","176.50","177.92","171.18","11.02M","-4.11%"
"2011年8月3日","178.83","177.67","179.23","175.41","6.72M","0.44%"
"2011年8月2日","178.05","179.95","182.29","177.86","5.77M","-1.49%"
"2011年8月1日","180.75","182.60","183.69","178.50","5.85M","-0.60%"
"2011年7月29日","181.85","180.26","183.43","179.73","6.67M","0.03%"
"2011年7月28日","181.80","181.06","183.27","180.88","4.48M","0.25%"
"2011年7月27日","181.35","182.01","182.91","180.93","5.81M","-0.86%"
"2011年7月26日","182.93","182.94","184.05","182.65","4.36M","-0.42%"
"2011年7月25日","183.70","183.89","184.96","183.28","4.99M","-0.80%"
"2011年7月22日","185.18","184.64","185.63","184.26","4.52M","0.15%"
"2011年7月21日","184.90","183.59","185.50","182.90","4.96M","0.68%"
"2011年7月20日","183.65","183.84","184.42","183.00","5.90M","-0.84%"
"2011年7月19日","185.21","178.74","185.21","178.65","13.25M","5.67%"
"2011年7月18日","175.28","174.73","176.46","173.58","8.88M","-0.15%"
"2011年7月15日","175.54","175.08","175.94","174.07","5.35M","0.75%"
"2011年7月14日","174.23","174.40","176.10","173.84","4.61M","-0.05%"
"2011年7月13日","174.32","174.90","176.32","174.00","4.07M","0.16%"
"2011年7月12日","174.05","174.93","175.37","173.89","5.04M","-0.54%"
"2011年7月11日","174.99","174.90","176.15","174.61","4.77M","-0.85%"
"2011年7月8日","176.49","175.49","176.49","175.01","4.40M","0.01%"
"2011年7月7日","176.48","176.78","177.27","176.12","5.91M","-0.69%"
"2011年7月6日","177.71","175.19","177.77","175.09","5.89M","1.30%"
"2011年7月5日","175.43","173.52","175.43","173.52","4.59M","0.51%"
"2011年7月1日","174.54","171.61","174.65","171.49","5.18M","1.74%"
"2011年6月30日","171.55","171.11","172.45","170.75","5.11M","0.59%"
"2011年6月29日","170.54","170.61","170.86","169.82","3.82M","0.31%"
"2011年6月28日","170.01","168.33","170.70","168.01","4.85M","1.43%"
"2011年6月27日","167.62","165.74","168.24","165.21","4.45M","1.54%"
"2011年6月24日","165.07","165.85","165.94","164.57","4.41M","-0.63%"
"2011年6月23日","166.12","164.06","166.73","163.80","5.27M","0.27%"
"2011年6月22日","165.68","165.59","166.81","165.10","3.96M","-0.32%"
"2011年6月21日","166.22","165.20","166.75","164.00","5.39M","0.73%"
"2011年6月20日","165.02","163.70","165.61","163.59","3.96M","0.35%"
"2011年6月17日","164.44","164.24","165.10","163.58","7.15M","1.09%"
"2011年6月16日","162.67","162.06","163.63","161.78","4.86M","0.21%"
"2011年6月15日","162.33","162.75","163.41","161.52","5.23M","-1.09%"
"2011年6月14日","164.12","163.87","164.57","163.65","7.05M","0.58%"
"2011年6月13日","163.17","164.44","164.46","162.73","5.10M","-0.01%"
"2011年6月10日","163.18","164.57","164.84","162.87","4.69M","-1.01%"
"2011年6月9日","164.84","165.01","165.96","164.76","4.30M","0.30%"
"2011年6月8日","164.34","163.27","164.85","163.26","3.85M","0.40%"
"2011年6月7日","163.69","165.11","165.24","163.61","4.19M","-0.64%"
"2011年6月6日","164.75","164.76","165.58","164.27","3.62M","-0.18%"
"2011年6月3日","165.05","164.30","165.89","164.13","5.23M","-0.63%"
"2011年6月2日","166.09","166.44","167.10","165.71","3.85M","-0.28%"
"2011年6月1日","166.56","168.90","169.58","166.50","5.13M","-1.40%"
"2011年5月31日","168.93","168.44","169.89","167.82","9.13M","0.85%"
"2011年5月27日","167.50","167.91","168.47","167.00","3.28M","0.19%"
"2011年5月26日","167.18","167.46","167.50","165.90","5.78M","-0.34%"
"2011年5月25日","167.75","167.63","168.40","167.51","3.88M","-0.14%"
"2011年5月24日","167.99","168.50","168.67","167.51","4.64M","-0.16%"
"2011年5月23日","168.26","168.58","168.69","167.07","5.15M","-1.12%"
"2011年5月20日","170.16","170.40","171.15","169.38","4.87M","-0.25%"
"2011年5月19日","170.59","170.86","171.40","169.32","3.54M","0.09%"
"2011年5月18日","170.44","170.10","171.19","169.46","4.16M","-0.04%"
"2011年5月17日","170.50","167.85","171.41","166.53","8.79M","0.97%"
"2011年5月16日","168.86","169.81","170.64","168.31","4.66M","-0.62%"
"2011年5月13日","169.92","171.70","172.15","169.44","5.17M","-1.35%"
"2011年5月12日","172.24","169.65","172.77","168.65","5.14M","1.62%"
"2011年5月11日","169.50","170.30","170.52","167.82","4.67M","-0.52%"
"2011年5月10日","170.38","169.25","170.90","169.22","4.94M","0.76%"
"2011年5月9日","169.10","168.39","169.85","168.31","3.59M","0.12%"
"2011年5月6日","168.89","169.03","170.15","168.24","4.84M","0.26%"
"2011年5月5日","168.46","170.47","170.87","167.50","7.34M","-1.27%"
"2011年5月4日","170.62","172.36","172.62","169.59","6.89M","-1.30%"
"2011年5月3日","172.87","172.00","173.48","171.23","5.01M","0.42%"
"2011年5月2日","172.15","172.11","173.54","171.49","5.40M","0.92%"
"2011年4月29日","170.58","171.10","173.00","170.48","5.59M","-0.12%"
"2011年4月28日","170.78","169.99","171.38","169.70","5.09M","0.24%"
"2011年4月27日","170.37","168.61","170.59","168.46","5.30M","1.12%"
"2011年4月26日","168.49","167.99","169.20","167.40","7.27M","0.49%"
"2011年4月25日","167.67","167.65","168.77","167.23","3.58M","-0.36%"
"2011年4月21日","168.28","165.63","168.45","164.86","6.17M","2.14%"
"2011年4月20日","164.75","163.10","165.89","162.19","10.90M","-0.39%"
"2011年4月19日","165.40","165.71","166.38","164.44","6.60M","-0.33%"
"2011年4月18日","165.94","164.64","166.16","162.86","6.16M","-0.16%"
"2011年4月15日","166.21","165.00","166.34","164.87","5.29M","0.75%"
"2011年4月14日","164.97","163.84","165.36","163.16","4.70M","0.62%"
"2011年4月13日","163.95","163.97","164.93","163.66","4.19M","0.43%"
"2011年4月12日","163.25","163.36","163.77","162.30","3.86M","-0.43%"
"2011年4月11日","163.95","163.44","164.00","163.11","4.14M","-0.06%"
"2011年4月8日","164.05","164.35","164.38","163.16","3.33M","-0.20%"
"2011年4月7日","164.38","164.10","164.55","163.28","3.67M","0.21%"
"2011年4月6日","164.04","164.34","164.75","163.81","3.78M","0.03%"
"2011年4月5日","163.99","163.81","164.70","163.62","3.62M","-0.16%"
"2011年4月4日","164.25","164.42","164.73","163.58","3.23M","-0.01%"
"2011年4月1日","164.27","163.70","164.42","163.04","4.39M","0.74%"
"2011年3月31日","163.07","163.40","164.06","163.07","3.86M","-0.32%"
"2011年3月30日","163.60","163.55","163.99","163.02","3.40M","0.44%"
"2011年3月29日","162.88","161.34","163.09","161.15","3.46M","0.94%"
"2011年3月28日","161.37","161.54","162.58","161.12","3.97M","-0.50%"
"2011年3月25日","162.18","160.98","162.74","160.76","5.35M","1.34%"
"2011年3月24日","160.04","160.23","160.71","158.84","5.15M","0.32%"
"2011年3月23日","159.53","158.00","160.08","157.53","4.78M","0.97%"
"2011年3月22日","158.00","158.56","158.61","157.52","4.31M","0.20%"
"2011年3月21日","157.68","157.64","159.63","157.07","5.78M","1.15%"
"2011年3月18日","155.89","156.50","156.95","154.32","11.45M","1.11%"
"2011年3月17日","154.18","154.00","154.50","152.70","7.38M","0.77%"
"2011年3月16日","153.00","156.52","156.98","151.71","12.20M","-3.79%"
"2011年3月15日","159.02","157.35","159.64","156.88","6.49M","-1.47%"
"2011年3月14日","161.39","161.16","161.98","160.09","4.30M","-0.64%"
"2011年3月11日","162.43","162.40","163.24","160.84","4.27M","0.25%"
"2011年3月10日","162.02","164.64","164.67","161.38","7.05M","-2.32%"
"2011年3月9日","165.86","163.47","167.72","163.28","9.08M","2.21%"
"2011年3月8日","162.28","159.70","163.43","159.21","5.39M","1.47%"
"2011年3月7日","159.93","161.60","162.98","158.85","5.32M","-1.17%"
"2011年3月4日","161.83","163.40","164.31","160.65","4.91M","-1.01%"
"2011年3月3日","163.48","161.42","164.00","161.27","4.07M","2.07%"
"2011年3月2日","160.16","159.43","161.11","159.41","3.41M","0.12%"
"2011年3月1日","159.97","163.15","163.15","159.88","4.38M","-1.18%"
"2011年2月28日","161.88","162.36","162.99","161.24","4.77M","-0.25%"
"2011年2月25日","162.28","161.06","162.34","160.86","4.52M","0.94%"
"2011年2月24日","160.77","159.63","161.27","159.03","5.71M","0.37%"
"2011年2月23日","160.18","161.81","162.68","160.14","6.00M","-1.09%"
"2011年2月22日","161.95","163.57","164.26","161.78","5.21M","-1.75%"
"2011年2月18日","164.84","164.46","164.84","164.10","4.25M","0.37%"
"2011年2月17日","164.24","163.30","164.67","162.85","3.23M","0.51%"
"2011年2月16日","163.40","163.33","163.60","162.75","3.22M","0.34%"
"2011年2月15日","162.84","162.89","163.57","162.52","3.77M","-0.23%"
"2011年2月14日","163.22","164.18","164.38","162.85","4.13M","-0.38%"
"2011年2月11日","163.85","163.98","165.01","163.31","5.19M","-0.15%"
"2011年2月10日","164.09","163.90","165.00","163.18","5.74M","-0.34%"
"2011年2月9日","164.65","165.62","165.97","164.10","4.64M","-0.84%"
"2011年2月8日","166.05","164.82","166.25","164.32","5.62M","0.75%"
"2011年2月7日","164.82","164.08","164.99","164.02","4.93M","0.50%"
"2011年2月4日","164.00","163.48","164.14","163.22","3.76M","0.29%"
"2011年2月3日","163.53","163.16","164.20","162.81","4.69M","0.14%"
"2011年2月2日","163.30","163.40","163.60","162.61","3.90M","-0.16%"
"2011年2月1日","163.56","162.11","163.94","162.00","5.83M","0.96%"
"2011年1月31日","162.00","159.18","162.00","158.68","7.20M","1.75%"
"2011年1月28日","159.21","161.05","161.92","158.67","6.73M","-1.15%"
"2011年1月27日","161.07","161.43","162.18","160.86","4.88M","0.02%"
"2011年1月26日","161.04","161.67","161.90","160.42","5.35M","-0.25%"
"2011年1月25日","161.44","159.21","164.35","159.00","8.26M","1.13%"
"2011年1月24日","159.63","155.42","159.79","155.33","7.29M","2.66%"
"2011年1月21日","155.50","156.40","156.78","154.96","7.01M","-0.19%"
"2011年1月20日","155.80","154.53","155.96","154.45","7.44M","0.07%"
"2011年1月19日","155.69","153.26","156.13","152.83","12.14M","3.35%"
"2011年1月18日","150.65","149.82","151.47","149.38","9.18M","0.43%"
"2011年1月14日","150.00","148.89","150.00","148.47","4.55M","0.79%"
"2011年1月13日","148.82","149.24","149.29","148.25","3.45M","-0.19%"
"2011年1月12日","149.10","147.99","149.29","147.67","4.09M","1.24%"
"2011年1月11日","147.28","148.20","148.35","146.75","4.16M","-0.24%"
"2011年1月10日","147.64","147.58","148.06","147.23","3.63M","-0.20%"
"2011年1月7日","147.93","148.79","148.86","146.94","4.14M","-0.49%"
"2011年1月6日","148.66","147.13","148.79","146.82","5.03M","1.09%"
"2011年1月5日","147.05","147.34","147.48","146.73","4.66M","-0.40%"
"2011年1月4日","147.64","147.56","148.22","146.64","5.06M","0.11%"
"2011年1月3日","147.48","147.21","148.20","147.14","4.60M","0.49%"
"2010年12月31日","146.76","146.73","147.07","145.96","2.97M","0.06%"
"2010年12月30日","146.67","146.36","147.11","146.25","3.04M","0.10%"
"2010年12月29日","146.52","146.00","147.50","145.71","3.66M","0.56%"
"2010年12月28日","145.71","145.31","146.15","145.06","2.70M","0.25%"
"2010年12月27日","145.34","145.12","145.70","145.00","2.31M","-0.38%"
"2010年12月23日","145.89","145.89","146.33","145.33","2.43M","-0.04%"
"2010年12月22日","145.95","145.66","146.40","145.58","3.39M","0.14%"
"2010年12月21日","145.74","144.99","145.99","144.33","3.78M","0.85%"
"2010年12月20日","144.51","145.39","145.54","144.39","3.99M","-0.34%"
"2010年12月17日","145.00","144.69","145.50","144.40","10.03M","0.31%"
"2010年12月16日","144.55","144.84","145.32","144.15","4.18M","-0.12%"
"2010年12月15日","144.72","145.13","145.72","144.31","4.45M","-0.75%"
"2010年12月14日","145.82","144.26","146.01","144.26","4.80M","1.07%"
"2010年12月13日","144.28","145.14","145.40","144.21","4.74M","-0.37%"
"2010年12月10日","144.82","144.88","144.95","143.73","3.50M","0.36%"
"2010年12月9日","144.30","145.94","145.94","143.52","4.41M","-0.47%"
"2010年12月8日","144.98","144.35","145.65","143.84","4.96M","0.67%"
"2010年12月7日","144.02","146.02","146.30","143.87","4.83M","-0.67%"
"2010年12月6日","144.99","144.54","145.87","144.52","3.32M","-0.27%"
"2010年12月3日","145.38","144.25","145.68","144.25","3.71M","0.14%"
"2010年12月2日","145.18","144.33","145.85","144.30","5.38M","0.53%"
"2010年12月1日","144.41","143.61","145.13","143.51","6.83M","2.09%"
"2010年11月30日","141.46","142.24","142.76","141.28","7.68M","-1.00%"
"2010年11月29日","142.89","143.53","143.67","141.50","5.04M","-0.85%"
"2010年11月26日","144.11","145.30","145.30","143.57","2.08M","-1.17%"
"2010年11月24日","145.81","143.95","146.44","143.82","4.88M","1.84%"
"2010年11月23日","143.18","144.24","144.53","142.33","4.57M","-1.52%"
"2010年11月22日","145.39","144.00","145.43","143.56","3.73M","0.23%"
"2010年11月19日","145.05","144.38","145.35","143.99","5.02M","0.48%"
"2010年11月18日","144.36","143.04","144.99","142.75","4.24M","1.70%"
"2010年11月17日","141.95","142.49","142.49","141.39","4.79M","-0.20%"
"2010年11月16日","142.24","142.93","143.38","141.18","6.35M","-0.97%"
"2010年11月15日","143.64","143.89","144.75","143.27","3.83M","-0.07%"
"2010年11月12日","143.74","144.59","145.77","143.55","4.73M","-1.16%"
"2010年11月11日","145.43","144.70","145.50","143.35","4.75M","-0.76%"
"2010年11月10日","146.55","146.09","146.79","145.63","5.18M","0.28%"
